sample_id,source_video_id,window_id,mean_bubble_count,max_bubble_count,std_bubble_count,continuity_ratio,mean_vertical_chain,temporal_variance,prev3_mean_bubble_count,prev3_std_bubble_count,prev3_continuity_ratio,prev3_mean_vertical_chain,leak_evolution,label
NL_STATIC_DENSE_V002_W0084,NL_STATIC_DENSE_V002,84,42.56,44.08,1.6,1.0,1.84,2.56,42.63,1.58,0.999,1.86,-0.006,0
NL_STATIC_DENSE_V002_W0085,NL_STATIC_DENSE_V002,85,40.49,41.71,0.73,0.992,1.79,0.5329,40.51,0.57,0.997,1.84,0.0012,0
NL_STATIC_DENSE_V002_W0086,NL_STATIC_DENSE_V002,86,32.03,34.45,1.32,0.991,1.63,1.7424,32.48,1.46,0.993,1.62,-0.0067,0
NL_STATIC_DENSE_V002_W0087,NL_STATIC_DENSE_V002,87,42.35,44.65,1.32,0.991,1.89,1.7424,41.9,1.43,0.984,1.84,-0.0008,0
NL_STATIC_DENSE_V002_W0088,NL_STATIC_DENSE_V002,88,34.94,36.6,1.64,0.995,1.65,2.6896,35.31,1.53,0.989,1.74,0.0076,0
NL_STATIC_DENSE_V002_W0089,NL_STATIC_DENSE_V002,89,53.16,54.21,0.6,0.995,2.23,0.36,52.77,0.66,0.996,2.21,-0.0,0
NL_STATIC_DENSE_V002_W0090,NL_STATIC_DENSE_V002,90,53.27,56.2,0.81,0.995,2.11,0.6561,53.4,0.92,0.988,2.19,0.0016,0
NL_STATIC_DENSE_V002_W0091,NL_STATIC_DENSE_V002,91,45.99,47.31,1.54,0.998,1.94,2.3716,45.77,1.74,0.983,1.88,0.0081,0
NL_STATIC_DENSE_V002_W0092,NL_STATIC_DENSE_V002,92,35.53,38.31,1.48,0.992,1.71,2.1904,35.91,1.6,0.99,1.8,-0.0083,0
NL_STATIC_DENSE_V002_W0093,NL_STATIC_DENSE_V002,93,42.53,45.5,1.5,0.996,1.82,2.25,42.2,1.31,0.991,1.83,-0.0015,0
NL_STATIC_DENSE_V002_W0094,NL_STATIC_DENSE_V002,94,51.58,54.36,0.62,0.997,2.05,0.3844,51.62,0.7,0.986,2.04,0.0064,0
NL_STATIC_DENSE_V002_W0095,NL_STATIC_DENSE_V002,95,54.65,56.57,1.04,0.995,2.25,1.0816,54.86,1.17,0.982,2.2,-0.0065,0
NL_STATIC_DENSE_V002_W0096,NL_STATIC_DENSE_V002,96,34.26,35.96,1.18,0.997,1.72,1.3924,34.6,1.16,1.0,1.75,-0.003,0
NL_STATIC_DENSE_V002_W0097,NL_STATIC_DENSE_V002,97,33.79,36.14,0.99,0.997,1.59,0.9801,33.52,1.12,0.986,1.62,0.0071,0
NL_STATIC_DENSE_V002_W0098,NL_STATIC_DENSE_V002,98,50.82,52.85,0.96,0.992,2.0,0.9216,51.26,1.11,0.995,2.06,0.0031,0
NL_STATIC_DENSE_V002_W0099,NL_STATIC_DENSE_V002,99,49.95,51.47,1.86,0.997,2.08,3.4596,49.91,2.01,0.991,2.06,-0.0011,0
NL_STATIC_DENSE_V003_W0000,NL_STATIC_DENSE_V003,0,89.3,90.53,1.13,0.99,3.07,1.2769,89.66,1.05,0.998,3.12,-0.0044,0
NL_STATIC_DENSE_V003_W0001,NL_STATIC_DENSE_V003,1,84.15,85.18,1.94,0.997,2.86,3.7636,84.52,1.79,0.994,2.87,-0.0044,0
NL_STATIC_DENSE_V003_W0002,NL_STATIC_DENSE_V003,2,62.9,64.38,0.52,0.995,2.34,0.2704,62.7,0.62,0.981,2.43,-0.0041,0
NL_STATIC_DENSE_V003_W0003,NL_STATIC_DENSE_V003,3,85.57,87.9,1.39,0.999,2.87,1.9321,85.86,1.2,0.992,2.97,-0.0052,0
NL_STATIC_DENSE_V003_W0004,NL_STATIC_DENSE_V003,4,85.67,87.71,0.6,0.998,2.96,0.36,86.08,0.66,0.997,3.03,-0.0081,0
NL_STATIC_DENSE_V003_W0005,NL_STATIC_DENSE_V003,5,77.15,79.19,1.15,0.993,2.72,1.3225,77.55,1.12,0.992,2.74,0.002,0
NL_STATIC_DENSE_V003_W0006,NL_STATIC_DENSE_V003,6,77.75,80.16,0.86,0.995,2.67,0.7396,77.9,1.04,0.992,2.71,-0.0002,0
NL_STATIC_DENSE_V003_W0007,NL_STATIC_DENSE_V003,7,75.19,77.46,0.61,0.993,2.66,0.3721,74.83,0.52,0.999,2.62,-0.0091,0
NL_STATIC_DENSE_V003_W0008,NL_STATIC_DENSE_V003,8,74.46,75.85,1.42,0.993,2.61,2.0164,73.97,1.3,0.981,2.53,-0.0099,0
NL_STATIC_DENSE_V003_W0009,NL_STATIC_DENSE_V003,9,70.17,72.77,1.36,0.995,2.52,1.8496,69.75,1.4,0.982,2.49,-0.0021,0
NL_STATIC_DENSE_V003_W0010,NL_STATIC_DENSE_V003,10,75.22,77.97,1.24,0.997,2.78,1.5376,75.12,1.21,0.988,2.86,-0.0045,0
NL_STATIC_DENSE_V003_W0011,NL_STATIC_DENSE_V003,11,81.42,83.64,0.96,0.998,2.93,0.9216,81.56,0.78,0.985,2.84,-0.01,0
NL_STATIC_DENSE_V003_W0012,NL_STATIC_DENSE_V003,12,78.11,80.49,0.67,0.994,2.75,0.4489,78.03,0.77,0.981,2.66,-0.0076,0
NL_STATIC_DENSE_V003_W0013,NL_STATIC_DENSE_V003,13,70.64,73.53,1.5,0.997,2.55,2.25,70.78,1.67,0.992,2.62,-0.0098,0
NL_STATIC_DENSE_V003_W0014,NL_STATIC_DENSE_V003,14,81.72,82.96,1.85,0.991,2.85,3.4225,81.64,1.77,0.99,2.86,-0.0098,0
NL_STATIC_DENSE_V003_W0015,NL_STATIC_DENSE_V003,15,61.31,62.56,1.34,0.993,2.39,1.7956,61.5,1.31,0.993,2.35,0.0069,0
NL_STATIC_DENSE_V003_W0016,NL_STATIC_DENSE_V003,16,69.19,71.77,1.17,0.998,2.6,1.3689,69.12,1.1,0.992,2.58,0.0083,0
NL_STATIC_DENSE_V003_W0017,NL_STATIC_DENSE_V003,17,78.03,80.44,1.53,0.994,2.69,2.3409,78.42,1.47,0.983,2.59,-0.0071,0
NL_STATIC_DENSE_V003_W0018,NL_STATIC_DENSE_V003,18,79.37,81.65,1.01,0.991,2.77,1.0201,79.48,0.96,0.984,2.86,0.0035,0
NL_STATIC_DENSE_V003_W0019,NL_STATIC_DENSE_V003,19,73.62,76.0,0.71,0.995,2.55,0.5041,73.5,0.53,0.981,2.53,0.0093,0
NL_STATIC_DENSE_V003_W0020,NL_STATIC_DENSE_V003,20,64.8,65.85,1.63,0.995,2.39,2.6569,65.26,1.56,0.998,2.41,-0.0077,0
NL_STATIC_DENSE_V003_W0021,NL_STATIC_DENSE_V003,21,84.8,87.77,0.93,1.0,2.89,0.8649,84.84,0.79,0.991,2.9,-0.0032,0
NL_STATIC_DENSE_V003_W0022,NL_STATIC_DENSE_V003,22,82.86,85.52,1.16,0.993,2.82,1.3456,82.7,1.07,0.999,2.83,-0.0088,0
NL_STATIC_DENSE_V003_W0023,NL_STATIC_DENSE_V003,23,70.42,72.58,0.71,0.994,2.59,0.5041,70.91,0.86,0.992,2.61,-0.002,0
NL_STATIC_DENSE_V003_W0024,NL_STATIC_DENSE_V003,24,78.62,80.02,1.09,0.99,2.76,1.1881,79.08,1.26,0.994,2.77,-0.0054,0
NL_STATIC_DENSE_V003_W0025,NL_STATIC_DENSE_V003,25,86.1,87.36,1.69,0.991,3.01,2.8561,86.54,1.55,0.989,3.1,0.0075,0
NL_STATIC_DENSE_V003_W0026,NL_STATIC_DENSE_V003,26,74.5,77.23,1.38,0.994,2.62,1.9044,74.39,1.39,0.99,2.64,0.0052,0
NL_STATIC_DENSE_V003_W0027,NL_STATIC_DENSE_V003,27,85.97,88.93,1.11,0.998,3.0,1.2321,85.67,0.96,0.997,2.99,0.0091,0
NL_STATIC_DENSE_V003_W0028,NL_STATIC_DENSE_V003,28,85.41,88.2,0.59,0.999,2.92,0.3481,85.84,0.4,0.99,2.96,0.0025,0
NL_STATIC_DENSE_V003_W0029,NL_STATIC_DENSE_V003,29,81.68,84.07,0.7,0.993,2.81,0.49,81.39,0.88,0.98,2.91,-0.0044,0
NL_STATIC_DENSE_V003_W0030,NL_STATIC_DENSE_V003,30,80.3,82.96,0.94,0.99,2.85,0.8836,79.95,1.04,0.995,2.89,0.0048,0
NL_STATIC_DENSE_V003_W0031,NL_STATIC_DENSE_V003,31,82.98,85.68,1.42,0.991,2.87,2.0164,82.89,1.25,0.987,2.79,-0.0018,0
NL_STATIC_DENSE_V003_W0032,NL_STATIC_DENSE_V003,32,84.25,87.14,0.61,1.0,2.91,0.3721,84.25,0.73,0.994,2.82,-0.0085,0
NL_STATIC_DENSE_V003_W0033,NL_STATIC_DENSE_V003,33,62.19,63.99,0.94,0.992,2.32,0.8836,62.09,1.11,0.986,2.32,0.0086,0
NL_STATIC_DENSE_V003_W0034,NL_STATIC_DENSE_V003,34,66.78,69.06,1.97,0.996,2.45,3.8809,67.17,1.97,0.989,2.47,-0.0075,0
NL_STATIC_DENSE_V003_W0035,NL_STATIC_DENSE_V003,35,78.74,79.89,1.52,0.992,2.81,2.3104,78.8,1.53,0.983,2.87,0.0061,0
NL_STATIC_DENSE_V003_W0036,NL_STATIC_DENSE_V003,36,68.14,70.14,0.93,0.991,2.54,0.8649,67.96,0.73,0.99,2.45,0.005,0
NL_STATIC_DENSE_V003_W0037,NL_STATIC_DENSE_V003,37,68.29,70.7,0.59,0.998,2.42,0.3481,68.1,0.43,0.987,2.37,0.0048,0
NL_STATIC_DENSE_V003_W0038,NL_STATIC_DENSE_V003,38,85.28,86.91,1.68,0.999,2.92,2.8224,85.75,1.52,0.994,2.91,-0.0025,0
NL_STATIC_DENSE_V003_W0039,NL_STATIC_DENSE_V003,39,71.63,73.89,1.56,0.99,2.53,2.4336,72.1,1.66,0.999,2.57,0.0033,0
NL_STATIC_DENSE_V003_W0040,NL_STATIC_DENSE_V003,40,68.94,70.15,1.67,0.996,2.44,2.7889,68.94,1.65,0.989,2.38,0.0091,0
NL_STATIC_DENSE_V003_W0041,NL_STATIC_DENSE_V003,41,71.06,72.8,0.58,0.998,2.57,0.3364,70.77,0.64,0.989,2.64,0.007,0
NL_STATIC_DENSE_V003_W0042,NL_STATIC_DENSE_V003,42,66.47,68.83,1.41,0.993,2.4,1.9881,66.29,1.47,0.988,2.44,0.0048,0
NL_STATIC_DENSE_V003_W0043,NL_STATIC_DENSE_V003,43,65.98,68.76,0.93,0.994,2.37,0.8649,65.74,1.07,0.98,2.35,0.0003,0
NL_STATIC_DENSE_V003_W0044,NL_STATIC_DENSE_V003,44,70.12,71.16,0.69,0.994,2.56,0.4761,70.22,0.49,0.989,2.65,0.0006,0
NL_STATIC_DENSE_V003_W0045,NL_STATIC_DENSE_V003,45,75.57,77.93,0.97,0.998,2.75,0.9409,75.2,0.77,0.995,2.81,0.0095,0
NL_STATIC_DENSE_V003_W0046,NL_STATIC_DENSE_V003,46,63.61,65.14,0.53,0.993,2.46,0.2809,63.48,0.33,0.986,2.49,-0.003,0
NL_STATIC_DENSE_V003_W0047,NL_STATIC_DENSE_V003,47,89.23,91.92,0.54,0.999,3.08,0.2916,89.12,0.46,0.981,3.03,-0.0008,0
NL_STATIC_DENSE_V003_W0048,NL_STATIC_DENSE_V003,48,67.4,69.37,1.62,0.995,2.41,2.6244,67.68,1.82,0.991,2.5,0.0089,0
NL_STATIC_DENSE_V003_W0049,NL_STATIC_DENSE_V003,49,62.27,64.0,0.84,0.992,2.3,0.7056,62.35,0.7,0.996,2.32,0.0056,0
NL_STATIC_DENSE_V003_W0050,NL_STATIC_DENSE_V003,50,71.64,73.99,0.89,0.993,2.68,0.7921,72.04,0.97,0.981,2.61,-0.0006,0
NL_STATIC_DENSE_V003_W0051,NL_STATIC_DENSE_V003,51,60.24,62.5,1.17,0.991,2.41,1.3689,60.24,1.24,0.982,2.37,-0.0052,0
NL_STATIC_DENSE_V003_W0052,NL_STATIC_DENSE_V003,52,84.21,86.13,1.32,0.994,2.81,1.7424,83.92,1.14,0.997,2.91,-0.0011,0
NL_STATIC_DENSE_V003_W0053,NL_STATIC_DENSE_V003,53,83.79,86.5,0.86,1.0,2.83,0.7396,84.01,1.06,0.991,2.78,0.0099,0
NL_STATIC_DENSE_V003_W0054,NL_STATIC_DENSE_V003,54,73.11,75.3,0.61,0.996,2.73,0.3721,73.52,0.79,0.999,2.73,0.0059,0
NL_STATIC_DENSE_V003_W0055,NL_STATIC_DENSE_V003,55,89.32,91.83,0.74,0.995,3.07,0.5476,89.49,0.61,0.991,3.12,0.0028,0
NL_STATIC_DENSE_V003_W0056,NL_STATIC_DENSE_V003,56,74.97,75.99,0.51,0.994,2.76,0.2601,74.69,0.44,0.997,2.81,0.0027,0
NL_STATIC_DENSE_V003_W0057,NL_STATIC_DENSE_V003,57,62.86,64.72,0.54,0.995,2.42,0.2916,62.76,0.71,1.0,2.33,-0.0042,0
NL_STATIC_DENSE_V003_W0058,NL_STATIC_DENSE_V003,58,82.83,84.57,1.09,0.998,2.95,1.1881,82.69,1.2,0.985,2.97,0.0015,0
NL_STATIC_DENSE_V003_W0059,NL_STATIC_DENSE_V003,59,70.76,73.07,0.86,0.992,2.66,0.7396,70.48,0.68,0.981,2.59,0.0001,0
NL_STATIC_DENSE_V003_W0060,NL_STATIC_DENSE_V003,60,86.0,87.57,1.93,0.996,2.93,3.7249,86.26,1.84,0.987,3.01,0.0003,0
NL_STATIC_DENSE_V003_W0061,NL_STATIC_DENSE_V003,61,88.39,91.18,1.13,0.998,3.0,1.2769,88.48,1.0,0.987,3.07,-0.0059,0
NL_STATIC_DENSE_V003_W0062,NL_STATIC_DENSE_V003,62,66.21,67.35,0.6,0.999,2.47,0.36,66.55,0.54,0.994,2.52,0.0062,0
NL_STATIC_DENSE_V003_W0063,NL_STATIC_DENSE_V003,63,79.64,80.94,1.81,0.995,2.75,3.2761,79.27,1.92,0.98,2.73,-0.0092,0
NL_STATIC_DENSE_V003_W0064,NL_STATIC_DENSE_V003,64,75.68,76.78,1.96,0.992,2.66,3.8416,75.18,2.05,0.999,2.6,-0.0054,0
NL_STATIC_DENSE_V003_W0065,NL_STATIC_DENSE_V003,65,79.89,82.38,1.77,0.994,2.76,3.1329,80.21,1.65,0.987,2.84,0.0043,0
NL_STATIC_DENSE_V003_W0066,NL_STATIC_DENSE_V003,66,84.2,87.17,1.63,0.994,2.92,2.6569,84.25,1.72,0.983,2.98,-0.0084,0
NL_STATIC_DENSE_V003_W0067,NL_STATIC_DENSE_V003,67,77.51,80.42,0.56,0.993,2.76,0.3136,77.77,0.4,0.99,2.76,0.0043,0
NL_STATIC_DENSE_V003_W0068,NL_STATIC_DENSE_V003,68,71.08,73.94,1.74,0.997,2.63,3.0276,71.27,1.83,0.997,2.58,0.0084,0
NL_STATIC_DENSE_V003_W0069,NL_STATIC_DENSE_V003,69,84.21,85.6,1.02,0.993,3.0,1.0404,84.44,1.04,0.999,3.0,0.004,0
NL_STATIC_DENSE_V003_W0070,NL_STATIC_DENSE_V003,70,71.42,72.74,1.68,0.997,2.57,2.8224,70.93,1.76,0.999,2.56,0.0068,0
NL_STATIC_DENSE_V003_W0071,NL_STATIC_DENSE_V003,71,67.05,69.46,1.73,0.995,2.58,2.9929,67.27,1.87,0.984,2.64,0.0001,0
NL_STATIC_DENSE_V003_W0072,NL_STATIC_DENSE_V003,72,76.58,78.37,0.7,0.999,2.65,0.49,76.95,0.77,0.996,2.6,-0.0042,0
NL_STATIC_DENSE_V003_W0073,NL_STATIC_DENSE_V003,73,78.75,80.89,1.75,0.999,2.67,3.0625,78.8,1.66,0.986,2.64,-0.009,0
NL_STATIC_DENSE_V003_W0074,NL_STATIC_DENSE_V003,74,78.64,80.31,1.6,0.994,2.68,2.56,78.57,1.67,0.987,2.59,-0.0043,0
NL_STATIC_DENSE_V003_W0075,NL_STATIC_DENSE_V003,75,71.22,74.11,1.46,0.997,2.61,2.1316,71.47,1.3,0.986,2.57,-0.0016,0
NL_STATIC_DENSE_V003_W0076,NL_STATIC_DENSE_V003,76,72.96,75.92,0.6,0.995,2.56,0.36,72.86,0.7,0.994,2.55,-0.0077,0
NL_STATIC_DENSE_V003_W0077,NL_STATIC_DENSE_V003,77,70.4,72.19,0.9,0.992,2.56,0.81,70.55,1.08,0.992,2.48,-0.0043,0
NL_STATIC_DENSE_V003_W0078,NL_STATIC_DENSE_V003,78,62.27,65.17,0.95,0.991,2.39,0.9025,62.03,0.75,0.999,2.34,0.003,0
NL_STATIC_DENSE_V003_W0079,NL_STATIC_DENSE_V003,79,80.28,82.69,1.42,0.993,2.76,2.0164,80.73,1.26,0.983,2.85,0.0073,0
NL_STATIC_DENSE_V003_W0080,NL_STATIC_DENSE_V003,80,82.1,84.86,0.8,0.996,2.89,0.64,81.61,0.84,0.985,2.88,-0.0018,0
NL_STATIC_DENSE_V003_W0081,NL_STATIC_DENSE_V003,81,88.73,90.53,1.76,0.992,3.05,3.0976,88.24,1.73,0.982,3.1,-0.008,0
NL_STATIC_DENSE_V003_W0082,NL_STATIC_DENSE_V003,82,87.44,89.3,0.89,0.994,3.03,0.7921,87.55,0.94,0.985,3.07,0.0018,0
NL_STATIC_DENSE_V003_W0083,NL_STATIC_DENSE_V003,83,62.74,64.14,1.82,0.997,2.28,3.3124,62.51,1.72,0.981,2.28,-0.0057,0
NL_STATIC_DENSE_V003_W0084,NL_STATIC_DENSE_V003,84,81.98,84.2,1.51,0.991,2.94,2.2801,82.3,1.68,0.991,2.88,0.0061,0
NL_STATIC_DENSE_V003_W0085,NL_STATIC_DENSE_V003,85,78.5,80.99,1.61,0.995,2.68,2.5921,78.59,1.62,0.985,2.65,0.0084,0
NL_STATIC_DENSE_V003_W0086,NL_STATIC_DENSE_V003,86,86.86,89.19,1.68,0.995,2.99,2.8224,86.79,1.66,0.993,3.08,0.0041,0
NL_STATIC_DENSE_V003_W0087,NL_STATIC_DENSE_V003,87,61.92,64.57,0.94,0.994,2.27,0.8836,61.48,0.94,0.999,2.19,0.0001,0
NL_STATIC_DENSE_V003_W0088,NL_STATIC_DENSE_V003,88,82.93,84.75,1.48,0.993,2.8,2.1904,82.62,1.55,0.998,2.87,-0.0086,0
NL_STATIC_DENSE_V003_W0089,NL_STATIC_DENSE_V003,89,80.55,81.77,0.93,0.993,2.76,0.8649,80.41,0.88,0.997,2.82,0.0007,0
NL_STATIC_DENSE_V003_W0090,NL_STATIC_DENSE_V003,90,69.23,72.06,1.93,0.993,2.51,3.7249,69.61,1.77,0.988,2.52,0.0088,0
NL_STATIC_DENSE_V003_W0091,NL_STATIC_DENSE_V003,91,75.09,76.48,1.79,0.997,2.75,3.2041,75.03,1.83,0.983,2.78,0.005,0
NL_STATIC_DENSE_V003_W0092,NL_STATIC_DENSE_V003,92,65.38,67.77,0.84,0.991,2.38,0.7056,65.61,0.85,0.983,2.29,0.0044,0
NL_STATIC_DENSE_V003_W0093,NL_STATIC_DENSE_V003,93,60.57,61.91,1.84,0.992,2.3,3.3856,60.59,1.88,0.985,2.21,-0.0056,0
NL_STATIC_DENSE_V003_W0094,NL_STATIC_DENSE_V003,94,71.73,73.2,0.83,1.0,2.62,0.6889,71.66,0.85,0.994,2.66,-0.0017,0
NL_STATIC_DENSE_V003_W0095,NL_STATIC_DENSE_V003,95,65.15,67.15,1.12,0.999,2.47,1.2544,65.26,0.96,0.987,2.39,-0.0077,0
NL_STATIC_DENSE_V003_W0096,NL_STATIC_DENSE_V003,96,80.76,82.17,1.09,0.999,2.76,1.1881,80.28,1.2,0.981,2.75,-0.0016,0
NL_STATIC_DENSE_V003_W0097,NL_STATIC_DENSE_V003,97,76.82,79.08,1.53,0.993,2.62,2.3409,77.16,1.66,0.997,2.62,0.0007,0
NL_STATIC_DENSE_V003_W0098,NL_STATIC_DENSE_V003,98,70.01,72.59,1.18,0.992,2.63,1.3924,69.58,1.13,0.996,2.71,-0.0007,0
NL_STATIC_DENSE_V003_W0099,NL_STATIC_DENSE_V003,99,66.1,67.24,1.82,0.994,2.47,3.3124,66.25,1.65,0.988,2.53,-0.0087,0
NL_STATIC_DENSE_V004_W0000,NL_STATIC_DENSE_V004,0,103.0,106.0,1.34,0.993,3.3,1.7956,102.57,1.29,0.989,3.35,-0.0025,0
NL_STATIC_DENSE_V004_W0001,NL_STATIC_DENSE_V004,1,109.7,112.12,0.51,0.992,3.55,0.2601,110.01,0.62,0.991,3.47,-0.0099,0
NL_STATIC_DENSE_V004_W0002,NL_STATIC_DENSE_V004,2,113.0,115.16,1.67,0.998,3.66,2.7889,113.17,1.72,0.995,3.6,-0.0072,0
NL_STATIC_DENSE_V004_W0003,NL_STATIC_DENSE_V004,3,95.85,98.63,1.62,0.999,3.24,2.6244,96.24,1.66,0.993,3.17,0.0031,0
NL_STATIC_DENSE_V004_W0004,NL_STATIC_DENSE_V004,4,104.22,106.65,0.91,0.992,3.35,0.8281,104.14,1.07,0.99,3.29,-0.0057,0
NL_STATIC_DENSE_V004_W0005,NL_STATIC_DENSE_V004,5,92.31,94.7,1.07,0.998,3.13,1.1449,92.5,0.98,0.999,3.16,-0.0046,0
NL_STATIC_DENSE_V004_W0006,NL_STATIC_DENSE_V004,6,99.74,101.27,0.79,0.997,3.22,0.6241,99.9,0.91,0.996,3.28,-0.0047,0
NL_STATIC_DENSE_V004_W0007,NL_STATIC_DENSE_V004,7,95.63,96.81,1.55,0.994,3.17,2.4025,95.17,1.7,0.985,3.18,-0.0048,0
NL_STATIC_DENSE_V004_W0008,NL_STATIC_DENSE_V004,8,91.17,93.5,0.98,0.999,3.15,0.9604,91.67,1.11,0.997,3.1,0.008,0
NL_STATIC_DENSE_V004_W0009,NL_STATIC_DENSE_V004,9,107.3,108.44,0.64,1.0,3.43,0.4096,107.66,0.84,0.985,3.34,0.0061,0
NL_STATIC_DENSE_V004_W0010,NL_STATIC_DENSE_V004,10,102.34,103.6,0.53,0.994,3.4,0.2809,102.49,0.43,0.98,3.45,-0.0037,0
NL_STATIC_DENSE_V004_W0011,NL_STATIC_DENSE_V004,11,108.71,111.24,0.56,0.998,3.52,0.3136,109.08,0.59,0.992,3.62,0.0025,0
NL_STATIC_DENSE_V004_W0012,NL_STATIC_DENSE_V004,12,112.7,114.59,1.56,0.994,3.54,2.4336,113.13,1.5,0.991,3.48,0.0086,0
NL_STATIC_DENSE_V004_W0013,NL_STATIC_DENSE_V004,13,119.87,122.83,1.47,0.998,3.81,2.1609,119.82,1.54,0.994,3.79,-0.0089,0
NL_STATIC_DENSE_V004_W0014,NL_STATIC_DENSE_V004,14,118.25,119.59,1.25,0.997,3.77,1.5625,117.91,1.3,0.992,3.7,-0.0045,0
NL_STATIC_DENSE_V004_W0015,NL_STATIC_DENSE_V004,15,111.15,113.06,1.5,0.998,3.49,2.25,111.26,1.58,0.997,3.55,0.0056,0
NL_STATIC_DENSE_V004_W0016,NL_STATIC_DENSE_V004,16,118.83,120.9,1.23,0.994,3.67,1.5129,119.25,1.27,0.992,3.64,-0.0045,0
NL_STATIC_DENSE_V004_W0017,NL_STATIC_DENSE_V004,17,91.56,92.62,1.14,0.991,3.1,1.2996,91.72,1.02,0.997,3.18,0.0077,0
NL_STATIC_DENSE_V004_W0018,NL_STATIC_DENSE_V004,18,95.9,98.37,0.93,0.998,3.29,0.8649,96.02,1.12,0.989,3.36,0.0079,0
NL_STATIC_DENSE_V004_W0019,NL_STATIC_DENSE_V004,19,91.87,93.54,0.6,1.0,3.15,0.36,91.46,0.55,0.981,3.09,0.0088,0
NL_STATIC_DENSE_V004_W0020,NL_STATIC_DENSE_V004,20,96.88,98.82,0.9,0.991,3.14,0.81,97.14,1.09,0.989,3.1,0.0095,0
NL_STATIC_DENSE_V004_W0021,NL_STATIC_DENSE_V004,21,113.95,115.6,0.95,0.992,3.55,0.9025,114.12,0.77,0.984,3.61,-0.0029,0
NL_STATIC_DENSE_V004_W0022,NL_STATIC_DENSE_V004,22,94.41,96.09,1.8,0.992,3.07,3.24,94.47,1.92,0.983,3.08,-0.004,0
NL_STATIC_DENSE_V004_W0023,NL_STATIC_DENSE_V004,23,105.17,106.45,1.44,0.993,3.41,2.0736,104.97,1.56,0.981,3.39,-0.0008,0
NL_STATIC_DENSE_V004_W0024,NL_STATIC_DENSE_V004,24,103.75,106.2,1.36,0.997,3.43,1.8496,103.79,1.5,1.0,3.51,-0.0037,0
NL_STATIC_DENSE_V004_W0025,NL_STATIC_DENSE_V004,25,101.14,102.53,1.23,0.997,3.31,1.5129,101.01,1.38,0.988,3.28,0.0068,0
NL_STATIC_DENSE_V004_W0026,NL_STATIC_DENSE_V004,26,103.62,106.14,0.69,0.992,3.46,0.4761,103.7,0.68,0.993,3.41,0.0014,0
NL_STATIC_DENSE_V004_W0027,NL_STATIC_DENSE_V004,27,106.58,108.32,1.49,0.991,3.46,2.2201,106.3,1.37,0.997,3.42,-0.0044,0
NL_STATIC_DENSE_V004_W0028,NL_STATIC_DENSE_V004,28,117.81,120.75,1.36,0.991,3.69,1.8496,117.4,1.38,0.997,3.75,-0.0027,0
NL_STATIC_DENSE_V004_W0029,NL_STATIC_DENSE_V004,29,95.25,97.6,0.83,0.992,3.25,0.6889,94.75,0.98,0.996,3.27,-0.0047,0
NL_STATIC_DENSE_V004_W0030,NL_STATIC_DENSE_V004,30,112.51,113.81,1.19,0.994,3.51,1.4161,112.05,1.1,0.984,3.46,0.0084,0
NL_STATIC_DENSE_V004_W0031,NL_STATIC_DENSE_V004,31,117.25,119.19,1.2,0.998,3.64,1.44,117.35,1.4,0.995,3.62,-0.0014,0
NL_STATIC_DENSE_V004_W0032,NL_STATIC_DENSE_V004,32,114.83,116.17,0.55,0.992,3.61,0.3025,115.24,0.55,0.99,3.52,0.0023,0
NL_STATIC_DENSE_V004_W0033,NL_STATIC_DENSE_V004,33,91.05,93.15,1.16,0.998,3.0,1.3456,90.78,0.98,0.994,2.92,-0.001,0
NL_STATIC_DENSE_V004_W0034,NL_STATIC_DENSE_V004,34,108.25,109.81,0.76,0.994,3.55,0.5776,107.88,0.87,0.985,3.58,0.005,0
NL_STATIC_DENSE_V004_W0035,NL_STATIC_DENSE_V004,35,106.97,109.83,1.08,0.991,3.36,1.1664,107.25,0.97,0.987,3.26,0.0005,0
NL_STATIC_DENSE_V004_W0036,NL_STATIC_DENSE_V004,36,118.84,121.18,1.9,0.993,3.77,3.61,119.19,2.08,0.998,3.81,-0.0036,0
NL_STATIC_DENSE_V004_W0037,NL_STATIC_DENSE_V004,37,98.32,99.89,1.95,0.99,3.29,3.8025,98.81,1.87,0.987,3.2,0.0025,0
NL_STATIC_DENSE_V004_W0038,NL_STATIC_DENSE_V004,38,103.28,104.81,1.02,0.998,3.45,1.0404,103.71,0.84,0.982,3.39,-0.0025,0
NL_STATIC_DENSE_V004_W0039,NL_STATIC_DENSE_V004,39,107.86,109.16,1.95,0.994,3.48,3.8025,108.02,2.05,0.995,3.49,-0.0006,0
NL_STATIC_DENSE_V004_W0040,NL_STATIC_DENSE_V004,40,117.13,119.77,1.64,0.991,3.6,2.6896,117.04,1.6,0.998,3.68,0.0033,0
NL_STATIC_DENSE_V004_W0041,NL_STATIC_DENSE_V004,41,117.28,118.9,1.54,0.993,3.64,2.3716,117.21,1.67,0.982,3.69,-0.0032,0
NL_STATIC_DENSE_V004_W0042,NL_STATIC_DENSE_V004,42,105.94,107.52,1.24,0.993,3.45,1.5376,105.56,1.26,0.998,3.42,-0.0067,0
NL_STATIC_DENSE_V004_W0043,NL_STATIC_DENSE_V004,43,111.99,114.31,1.9,0.998,3.59,3.61,111.89,1.83,0.98,3.66,0.008,0
